#separator:Tab
#html:true
#deck:biohack::languages::es-en
#columns:ID	Spanish	English	SpanishExample	EnglishExample	Grammar	SortKey	Tags	Checksum
#tags column:8
biohack:es-en:0976	la sombra	f. shade, shadow	Busque un lugar a la sombra.	Look for a place in the shade.	feminine noun	sombra	biohack es-en letter-s noun	f0d7a204d28d
biohack:es-en:0977	el sombrero	m. hat	Los jóvenes casi nunca llevan sombrero.	Young men almost never wear hats.	masculine noun	sombrero	biohack es-en letter-s noun	e52371252655
biohack:es-en:0978	sonreír	to smile	Hay que sonrefr cuando sacan una foto.	You have to smile when they take a picture.	verb	sonreir	biohack es-en letter-s verb	4e98b11fe05e
biohack:es-en:0979	su	his, her, your, their	Me presentó a su cuñado.	He introduced me to his brother-in-law.:		su	biohack es-en letter-s	02aa107ff797
biohack:es-en:0980	subir	to go up	Tengo que usar el ascensor para subir.	I have to use the elevator to go up.	verb	subir	biohack es-en letter-s verb	d157a72e82e7
biohack:es-en:0981	sucio	dirty	Estos platos están sucios.	These dishes are dirty.		sucio	biohack es-en letter-s	d59832cbe1b2
biohack:es-en:0982	el suelo	m. floor	No tires los papeles al suelo.	Don't throw the papers on the floor.	masculine noun	suelo	biohack es-en letter-s noun	1d288c8af9e4
biohack:es-en:0983	el sueño	m. sleep, dream	Tengo sueño pero no puedo dormir.	I'm sleepy but I can't sleep.	masculine noun	sueno	biohack es-en letter-s noun	6c6e187a2f2e
biohack:es-en:0984	la suerte	f. luck	¡Qué suerte encontrarte aquí!	What luck to find you here!	feminine noun	suerte	biohack es-en letter-s noun	7842efba9f97
biohack:es-en:0985	supuesto, por	of course	Por supuesto iré con usted.	Of course I'll go with you.		supuesto, por	biohack es-en letter-s	6b48586708c7
biohack:es-en:0986	el sur	m. south	Pensamos pasar el invierno en el sur.	We intend to spend the summer in the south.	masculine noun	sur	biohack es-en letter-s noun	48cac9d46092
biohack:es-en:0987	el tabaco	m. tobacco	Generalmente, uno puede comprar sellos en una tienda de tabacos.	Generally, one can buy stamps in a tobacco shop.	masculine noun	tabaco	biohack es-en letter-t noun	271904f86076
biohack:es-en:0988	tal	such	Nunca hemos visto tal cosa.	We've never seen such a thing.		tal	biohack es-en letter-t	f1b8cab31484
biohack:es-en:0989	la talla	f. size	¿Qué talla busca usted?	What size are you looking for?	feminine noun	talla	biohack es-en letter-t noun	27052953de95
biohack:es-en:0990	el tamaño	m. size	¿Qué tamaño usa usted?	What size do you wear?	masculine noun	tamano	biohack es-en letter-t noun	52044fc06fa1
biohack:es-en:0991	también	also, too	Habla inglés, español y también un poco de 3 francés.	He speaks English, Spanish and also a little French.		tambien	biohack es-en letter-t	505c1f2b8bd4
biohack:es-en:0992	tampoco	neither	Yo no entendí nada. Ni yo tampoco.	I didn't understand a thing. Neither did I.		tampoco	biohack es-en letter-t	af72477f8140
biohack:es-en:0993	las tapas	f. pl. snacks, appetizers (at a bar)	Van de cafetería en cafetería probando las tapas.	They're going from bar to bar tasting the appetizers.	feminine plural noun	tapas	biohack es-en letter-t noun	5663d0f1b25c
biohack:es-en:0994	la taquilla	f. ticket office, box office	Es la cola para la taquilla.	It’s the line for the box office.	feminine noun	taquilla	biohack es-en letter-t noun	0d06f7093931
biohack:es-en:0995	tarde	late	No llegue tarde.	Don't arrive late.		tarde	biohack es-en letter-t	cffefbd41c53
biohack:es-en:0996	la tarde	f. afternoon	Empezamos a las cuatro de la tarde.	We begin at four P.M.	feminine noun	tarde	biohack es-en letter-t noun	048ad78fad79
biohack:es-en:0997	la tarjeta	f. card	Mandaré un tarjeta postal cada semana.	I'll send a postcard every week.	feminine noun	tarjeta	biohack es-en letter-t noun	0f48f0b7fccc
biohack:es-en:0998	la taza	f. cup	Una taza de té con limón, por favor.	A cup of tea with lemon, please.	feminine noun	taza	biohack es-en letter-t noun	d45683587135
biohack:es-en:0999	el teatro	m. theater	¿En qué teatro dan la última comedia de Buero?	In what theater are they performing Buero's latest play?	masculine noun	teatro	biohack es-en letter-t noun	fa3dc0f0637f
biohack:es-en:1000	el techo	m. ceiling, roof	Tenemos que pintar el techo cada cinco años.	We have to paint the ceiling every five years.	masculine noun	techo	biohack es-en letter-t noun	68e40f674fef
biohack:es-en:1001	la tela	f. cloth, material	Es una tela muy fina.	It's a very fine material.	feminine noun	tela	biohack es-en letter-t noun	434843e2aeaa
biohack:es-en:1002	el teléfono	m. telephone	Busco una cabina de teléfonos.	I am looking for a telephone booth.	masculine noun	telefono	biohack es-en letter-t noun	f46b06c2a8f0
biohack:es-en:1003	temprano	early	Nos levantamos temprano en el verano.	We get up early in the summer.		temprano	biohack es-en letter-t	77761749314a
biohack:es-en:1004	el tenedor	m. fork	Trdigame otro tenedor, por favor.	Please bring me another fork.	masculine noun	tenedor	biohack es-en letter-t noun	b70230ad2f18
biohack:es-en:1005	tener	to have	Tengo mucho que hacer.	I have a lot to do.	verb	tener	biohack es-en letter-t verb	5cf568139471
biohack:es-en:1006	el tiempo	m. time, weather	No tengo tiempo para verlo todo.	I don't have: time to see it all.	masculine noun	tiempo	biohack es-en letter-t noun	30fd1747ac99
biohack:es-en:1007	la tienda	f. store, shop	Hay muchas tiendas en esta calle.	There are many stores on this street.	feminine noun	tienda	biohack es-en letter-t noun	a6ebe3b92b76
biohack:es-en:1008	la tierra	f. land, earth	Es difícil cultivar esta tierra.	It’s difficult to cultivate this land.	feminine noun	tierra	biohack es-en letter-t noun	f32aa2c6d2b8
biohack:es-en:1009	las tijeras	f. pl. scissors	Es útil traer tijeras si hay que cortar algo.	It’s useful to bring scissors in case you have to cut something.	feminine plural noun	tijeras	biohack es-en letter-t noun	4de6cc8572c9
biohack:es-en:1010	la tinta	f. ink	Hay que firmar con tinta.	You have to sign in ink.	feminine noun	tinta	biohack es-en letter-t noun	7426b0ce968e
biohack:es-en:1011	típico	typical	Quisiéramos probar una comida típica de esta región. 3 We'd like to try a typical meal of this region.	E We'd like to try a typical meal of this region.		tipico	biohack es-en letter-t	6a222e01a056
biohack:es-en:1012	tirar	to throw, pull	No tires arena, chico.	Don't throw sand, kid.	verb	tirar	biohack es-en letter-t verb	8e85064e2a8e
biohack:es-en:1013	la toalla	f. towel	;Cudndo cambian las toallas?	When do they change the towels?	feminine noun	toalla	biohack es-en letter-t noun	38824f4f14c1
biohack:es-en:1014	tocar	to touch, play (an instrument)	No le toque cuando está tocando: el piano.	Don't touch him when he's playing the piano.:	verb	tocar	biohack es-en letter-t verb	00cc8a6d730a
biohack:es-en:1015	todavia	still, yet	No han llegado todavía.	They haven't arrived yet.		todavia	biohack es-en letter-t	9fd5b838af8a
biohack:es-en:1016	todo	all, everything	Nos enseñó todo lo que sabía.	He taught us all that he knew.:		todo	biohack es-en letter-t	18134bf9c0e5
biohack:es-en:1017	todos pl.	all, everybody	Ya estamos todos.	We're all here now.		todos pl.	biohack es-en letter-t	58bfcf3478f7
biohack:es-en:1018	tomar	to take, eat, drink	¿Qué vamos a tomar?	What are we going to have (to eat, drink)?	verb	tomar	biohack es-en letter-t verb	7989d9f871c3
biohack:es-en:1019	la tormenta	f. storm	Necesitamos una tormenta para romper el calor.	We need a storm to break the heat.	feminine noun	tormenta	biohack es-en letter-t noun	8c1e2e2c048b
biohack:es-en:1020	el toro	m. bull	La corrida de toros es popular en algunos países.	Bullfighting is popular in some countries.	masculine noun	toro	biohack es-en letter-t noun	b6207aa1e178
biohack:es-en:1021	la torre	f. tower	Lo encarcelaron en la torre.	They imprisoned him in the tower.	feminine noun	torre	biohack es-en letter-t noun	dcd7eb60caf0
biohack:es-en:1022	la tos	f. cough	Tienes que tomar algo para esa tos.	You must take something for that cough.	feminine noun	tos	biohack es-en letter-t noun	e01ca499abf0
biohack:es-en:1023	trabajar	to work	Trabaja más de cuarenta horas por semana.	He works more than forty hours a week.	verb	trabajar	biohack es-en letter-t verb	accceb66e639
biohack:es-en:1024	el trabajo	m. work	No puedo terminar todo este trabajo en dos días.	I can't finish all this work in two days.	masculine noun	trabajo	biohack es-en letter-t noun	712b208e0104
biohack:es-en:1025	traducir	to translate	¿Puede usted traducir lo que él ha dicho?	Can you translate what he said?	verb	traducir	biohack es-en letter-t verb	0b2f1db9e8e9
biohack:es-en:1026	traer	to bring	Creo que he traído demasiada ropa.	I think I brought too much clothing.	verb	traer	biohack es-en letter-t verb	2ba153a3925d
biohack:es-en:1027	el traje	m. suit, attire	Un traje basta para este viaje.	One suit is sufficient ] for this trip.	masculine noun	traje	biohack es-en letter-t noun	25a6cda89810
biohack:es-en:1028	tranquilo	tranquil, calm, quiet	Todo estd muy tranquilo ahora.	Everything is very quiet now.		tranquilo	biohack es-en letter-t	047362928ffe
biohack:es-en:1029	tratar	to try	Traten de escribir claramente.	Try to write clearly.	verb	tratar	biohack es-en letter-t verb	97f4df74fb6c
biohack:es-en:1030	el tren	m. train	Los trenes generalmente llegan a tiempo.	The trains generally arrive on time.	masculine noun	tren	biohack es-en letter-t noun	66d2f100dd3a
biohack:es-en:1031	triste	sad	Se puso triste cuando oyó la noticia.	He became sad when he heard the news.		triste	biohack es-en letter-t	cf2eae615200
biohack:es-en:1032	tu	your	Tienes tu pasaporte?	Do you have your passport?		tu	biohack es-en letter-t	67be00bc93b5
biohack:es-en:1033	tú	you	El último en llegar eres siempre tú.	You're always the last to arrive.		tu	biohack es-en letter-t	ae147c528370
biohack:es-en:1034	último	last	Esla última vez que vengo aquí.	It’s the last time I'm coming here.		ultimo	biohack es-en letter-u	d2dca0446b33
biohack:es-en:1035	un	m., una f. a, an	Tengo un lápiz y una pluma.	I have a pencil and a pen.	masculine noun	un	biohack es-en letter-u noun	458c2b171578
biohack:es-en:1036	unos	m., unas f. some	Busco unos guantes de cuero.	I'm looking for some leather gloves.	masculine noun	unos	biohack es-en letter-u noun	19cbf103e1cf
biohack:es-en:1037	usar	to use	Hace años que uso este producto.	Tuve been using this product for years.	verb	usar	biohack es-en letter-u verb	c6f8935cb3a4
biohack:es-en:1038	usted (Ud., Vd.); ustedes (Uds., Vds.) pl.	you	¿Cómo está usted hoy?	How are you today?		usted (ud., vd.); ustedes (uds., vds.) pl.	biohack es-en letter-u	3a82f8595004
biohack:es-en:1039	útil	useful	Es útil saber varios idiomas.	It's useful to know several languages.		util	biohack es-en letter-u	4246274f4e5d
biohack:es-en:1040	las vacaciones	f. pl. vacation	Vamos a tomar nuestras vacaciones en agosto.	We're going to take our vacation in August.	feminine plural noun	vacaciones	biohack es-en letter-v noun	99b28e9a7332
biohack:es-en:1041	vacío	empty	El restaurante está medio vacío hoy.	The restaurant is half empty today.		vacio	biohack es-en letter-v	3bf3c96d5585
biohack:es-en:1042	vale (Spain)	O.K., goodbye	Dijo “vale” y se fue.	He said “O.K.” and left.		vale (spain)	biohack es-en letter-v	789bb6ea86bc
biohack:es-en:1043	valer	to be worth, to cost	¿Cuánto vale esta camisa?	How much does this shirt cost?	verb	valer	biohack es-en letter-v verb	e8bd5d4bf468
biohack:es-en:1044	el valle	m. valley	El Valle de los Caídos es un monumento a los soldados de la Guerra Civil.	The Valley of the Fallen is a monument to the soldiers of the Civil War.	masculine noun	valle	biohack es-en letter-v noun	a836558834b1
biohack:es-en:1045	varios	several	Varios amigos nuestros han recomendado este hotel.	Several friends of ours have recommended this hotel.		varios	biohack es-en letter-v	034a9089bd0c
biohack:es-en:1046	el vaso	m. glass (tumbler)	Un vaso de agua mineral, por favor.	A glass of mineral water, please.	masculine noun	vaso	biohack es-en letter-v noun	85b3ddc75ccf
biohack:es-en:1047	el vecino	m. neighbor	Tenemos muy buenos vecinos.	We have very good neighbors.	masculine noun	vecino	biohack es-en letter-v noun	f8ba794feabc
biohack:es-en:1048	la velocidad	f. speed	¿Cuál es la velocidad máxima?	What's the speed limit?	feminine noun	velocidad	biohack es-en letter-v noun	390a948efb87
biohack:es-en:1049	vender	to sell	La tela que venden aquí es de buena calidad.	The material that they sell here is of good quality.	verb	vender	biohack es-en letter-v verb	9a2a7c14b50d
biohack:es-en:1050	venir	to come	¿Por qué no vienen ustedes con nosotros?	Why don’t you come with us?	verb	venir	biohack es-en letter-v verb	2cd507943661
biohack:es-en:1051	la ventaja	f. advantage	Tiene una ventaja porque habla español.	She has an advantage because she speaks Spanish.	feminine noun	ventaja	biohack es-en letter-v noun	974b9775f2f7
biohack:es-en:1052	la ventana	f. window	Las ventanas de nuestra sala dan al parque.	Our living-room windows face the park.	feminine noun	ventana	biohack es-en letter-v noun	c282af589101
biohack:es-en:1053	ver	to see	¿Vieron ustedes lo que pasó?	Did you see what happened?	verb	ver	biohack es-en letter-v verb	58ce061ba6a3
biohack:es-en:1054	veras, de	really	De veras, yo no sé nada.	Really, I don't know anything.		veras, de	biohack es-en letter-v	97445251e31e
biohack:es-en:1055	la verdad	f. truth	No sabemos si nos dijo la verdad o no.	We don't know if he told us the truth or not.	feminine noun	verdad	biohack es-en letter-v noun	958e60393732
biohack:es-en:1056	verdadero	true, real	Es un verdadero placer estar aquí con ustedes.	It’s a real pleasure to be here with you.		verdadero	biohack es-en letter-v	ba81b4c1111c
biohack:es-en:1057	la vergienza	f. shame	Tengo vergiienza de decir que no lo he terminado.	I'm ashamed to say that I haven't finished it.	feminine noun	vergienza	biohack es-en letter-v noun	8736ab13fc3a
biohack:es-en:1058	el vestido	m. dress	¡Qué vestido elegante lleva!	What an elegant dress she's wearing!	masculine noun	vestido	biohack es-en letter-v noun	1f48fae45355
biohack:es-en:1059	vestirse	to get dressed	Me vestí rápidamente porque era tarde.	I got dressed quickly because it was late.	verb	vestirse	biohack es-en letter-v verb	d2e20dc3ca00
biohack:es-en:1060	la vez	f. time (occasion)	Una vez no basta.	Once isn’t enough.	feminine noun	vez	biohack es-en letter-v noun	8ea5ffec010f
biohack:es-en:1061	viajar	to travel	Se aprende mucho viajando.	You lean a lot by traveling.	verb	viajar	biohack es-en letter-v verb	2ec89c4aa2fa
biohack:es-en:1062	el viaje	m. trip	Fue un viaje lleno de aventuras.	It was a trip full of adventures.	masculine noun	viaje	biohack es-en letter-v noun	f5157efd05cf
biohack:es-en:1063	el viajero	m. traveler, passenger	Los viajeros tienen que conservar sus billetes.	The passengers have to hold onto their tickets.	masculine noun	viajero	biohack es-en letter-v noun	502b4597f00c
biohack:es-en:1064	la vida	f. life	¿Qué es la vida?	La vida es sueño. What is life? Life is a dream.	feminine noun	vida	biohack es-en letter-v noun	aed9031ec181
biohack:es-en:1065	viejo	old	Es una vieja costumbre de esta región.	It's an old custom of this region.		viejo	biohack es-en letter-v	072fab974233
biohack:es-en:1066	el viento	m. wind	Hay mucho viento en el mes de marzo.	It’s very windy in the month of March.	masculine noun	viento	biohack es-en letter-v noun	75fcec38ed5a
